game_string,play_per_game,plate_x,plate_z,zone
y1_d061_VKA_PHD,47,-0.8430774730979306,1.821578469271592,out_zone
y1_d061_VKA_PHD,48,0.6217636369185706,3.4986694640870697,in_zone
y1_d061_VKA_PHD,50,1.324377559115842,1.803488646210065,out_zone
y1_d061_VKA_PHD,51,0.16173968736236166,0.3457551342923557,out_zone
y1_d061_VKA_PHD,52,0.7270148056620314,2.934256375572248,out_zone
y1_d061_VKA_PHD,53,0.31492755423738517,2.6733813820971095,in_zone
y1_d061_VKA_PHD,54,0.2726631851567559,1.663546236734624,in_zone
y1_d061_VKA_PHD,55,1.5586758654898132,3.4170053714491253,out_zone
y1_d061_VKA_PHD,56,-0.6735121437976659,1.844765404299799,in_zone
y1_d061_VKA_PHD,57,0.31538389963271585,0.9406190076643177,out_zone
y1_d061_VKA_PHD,58,-0.11284103552584504,2.190361655920518,in_zone
y1_d061_VKA_PHD,59,1.4507908817857513,2.5856773082084192,out_zone
y1_d061_VKA_PHD,60,-0.2084904986895877,2.313500792597993,in_zone
y1_d061_VKA_PHD,61,-1.1238510340954921,3.228553278610267,out_zone
y1_d061_VKA_PHD,64,0.6917300766446269,1.8374827808258627,in_zone
y1_d061_VKA_PHD,65,-1.5235284324766993,1.8514876951507677,out_zone
y1_d061_VKA_PHD,66,-0.15585858278180137,2.890994289215068,in_zone
y1_d061_VKA_PHD,67,0.7274798285126401,3.6257686646188048,out_zone
y1_d061_VKA_PHD,68,0.34427178195447894,3.4183065919417492,in_zone
y1_d061_VKA_PHD,70,0.04012284427269116,2.312794312651174,in_zone
y1_d061_VKA_PHD,72,1.6383537761471068,2.7341154115528132,out_zone
y1_d061_VKA_PHD,74,-1.2416837745124514,1.866477177502446,out_zone
y1_d061_VKA_PHD,75,0.7265323687440257,2.3362785805972344,out_zone
y1_d061_VKA_PHD,76,0.9539726644087638,3.008425902461598,out_zone
y1_d061_VKA_PHD,78,0.2721894612826601,1.3642162554578026,out_zone
y1_d061_VKA_PHD,79,-0.32777544540003684,1.2831998944611267,out_zone
y1_d061_VKA_PHD,80,1.110871481107274,0.9202264313755929,out_zone
y1_d061_VKA_PHD,81,-1.016984500203927,1.1589340971858066,out_zone
y1_d061_VKA_PHD,83,0.2257888739838686,3.641633053364907,out_zone
y1_d061_VKA_PHD,84,0.9468619533219892,2.441302881965995,out_zone
y1_d061_VKA_PHD,85,0.9325644401985858,2.553046837370242,out_zone
y1_d061_VKA_PHD,86,0.998967343439792,2.2307803166146747,out_zone
y1_d061_VKA_PHD,89,0.5333048143669308,2.5244272814220796,in_zone
y1_d061_VKA_PHD,90,-0.3264964834515921,0.4643562804661979,out_zone
y1_d061_VKA_PHD,92,0.39710552212610106,3.117852859533725,in_zone
y1_d061_VKA_PHD,94,-0.7286115169657003,1.2676364066034975,out_zone
y1_d061_VKA_PHD,95,-0.10602976181040555,2.7919255371434653,in_zone
y1_d061_VKA_PHD,97,1.3074342277817992,1.5736763400445422,out_zone
y1_d061_VKA_PHD,98,1.8767713051536332,2.28889676819263,out_zone
y1_d061_VKA_PHD,99,1.5082768413468686,1.6964929771655295,out_zone
y1_d061_VKA_PHD,100,0.21595754878961257,2.008460434678899,in_zone
y1_d061_VKA_PHD,101,0.786129076801176,2.257636413351248,out_zone
y1_d061_VKA_PHD,102,1.3431581841213953,1.1326072148338084,out_zone
y1_d061_VKA_PHD,103,0.106298796279552,1.7785738756311416,in_zone
y1_d061_VKA_PHD,104,-0.9053673067357157,2.741093025058251,out_zone
y1_d061_VKA_PHD,106,-0.603927739077815,3.1416388151172505,in_zone
y1_d061_VKA_PHD,107,0.16950434991625477,2.985623664875216,in_zone
y1_d061_VKA_PHD,108,0.9020882154218783,2.487412186699344,out_zone
y1_d061_VKA_PHD,109,0.12551091860207864,1.9216295505633965,in_zone
y1_d061_VKA_PHD,110,-1.6106946752192555,2.3697557173176405,out_zone
y1_d061_VKA_PHD,111,-0.967975416702104,2.0901440317202864,out_zone
y1_d061_VKA_PHD,112,0.9890782053687223,3.0831427690540267,out_zone
y1_d061_VKA_PHD,113,0.5183246274727645,2.909304857125785,in_zone
y1_d061_VKA_PHD,114,0.5151321961733637,2.357719085749793,in_zone
y1_d061_VKA_PHD,115,-0.07373505011782847,1.9758508826117902,in_zone
y1_d061_VKA_PHD,117,-0.8792276229963372,4.00394390820509,out_zone
y1_d061_VKA_PHD,118,-0.29263038521181084,2.919791502815307,in_zone
y1_d061_VKA_PHD,119,0.40919417280762066,3.8728254463589864,out_zone
y1_d061_VKA_PHD,120,-1.5759831966780156,3.6009799559485645,out_zone
y1_d061_VKA_PHD,121,1.179926262170035,3.825807662630365,out_zone
y1_d061_VKA_PHD,122,0.4512316956338067,2.4062763543407777,in_zone
y1_d061_VKA_PHD,125,1.2596320646788661,4.099415822561842,out_zone
y1_d061_VKA_PHD,126,0.04361123211264811,1.5355797431552407,in_zone
y1_d061_VKA_PHD,127,1.4133030970651212,1.9637490405156885,out_zone
y1_d061_VKA_PHD,128,0.20943122347069573,1.2445198069355428,out_zone
y1_d061_VKA_PHD,130,-0.11531840477564889,3.033812516642177,in_zone
y1_d061_VKA_PHD,131,-0.5440328696500968,1.6117545986717285,in_zone
y1_d061_VKA_PHD,132,-0.16286031215197816,2.0873676620362747,in_zone
y1_d061_VKA_PHD,133,1.4164628023392383,4.23484418226565,out_zone
y1_d061_VKA_PHD,134,1.4281567762693015,2.937287811136392,out_zone
y1_d061_VKA_PHD,135,0.350111640406333,2.88055214991613,in_zone
y1_d061_VKA_PHD,136,0.43362514129570284,2.7371102999203476,in_zone
y1_d061_VKA_PHD,138,-1.0464377776172966,2.0487144172811407,out_zone
y1_d061_VKA_PHD,140,0.8208263676108375,1.5001850975472086,out_zone
y1_d061_VKA_PHD,141,1.384026956454529,2.2225000682146407,out_zone
y1_d061_VKA_PHD,142,0.47378294901224605,2.2925069285642503,in_zone
y1_d061_VKA_PHD,143,1.3189557700749093,1.697526935915967,out_zone
y1_d061_VKA_PHD,144,1.2453082389881869,2.3847409951893455,out_zone
y1_d061_VKA_PHD,145,-0.3840847175949691,2.4191985926422426,in_zone
y1_d061_VKA_PHD,146,0.09544072856412066,3.0131783758298414,in_zone
y1_d061_VKA_PHD,147,-0.2748633322043546,3.571014652138423,out_zone
y1_d061_VKA_PHD,148,-0.2886084448328493,1.907142463701478,in_zone
y1_d061_VKA_PHD,149,0.6561923766537925,2.114617746630783,in_zone
y1_d061_VKA_PHD,150,0.1454021159603226,2.266735592687712,in_zone
y1_d061_VKA_PHD,151,-0.36286198709930034,1.9548786745343991,in_zone
y1_d061_VKA_PHD,152,0.955605557009543,1.3863410703872332,out_zone
y1_d061_VKA_PHD,153,-1.3189749755868994,2.6408169050692476,out_zone
y1_d061_VKA_PHD,154,-1.1613997242243599,2.740184265025117,out_zone
y1_d061_VKA_PHD,155,0.6181612884885201,1.8313033319323142,in_zone
y1_d061_VKA_PHD,156,-0.2211746317136282,0.8758197756087844,out_zone
y1_d061_VKA_PHD,157,0.7044511222182815,2.2971888044070528,in_zone
y1_d061_VKA_PHD,158,1.3824490896913555,2.0220319784672975,out_zone
y1_d061_VKA_PHD,159,1.320541431828732,2.429333013626062,out_zone
y1_d061_VKA_PHD,160,-0.4976337341918275,3.1047787948047074,in_zone
y1_d061_VKA_PHD,162,0.28528924022020474,1.6655367550528524,in_zone
y1_d061_VKA_PHD,164,-0.4402648561294271,2.2790034499732528,in_zone
y1_d061_VKA_PHD,165,1.6452593524003585,2.2376440445865295,out_zone
y1_d061_VKA_PHD,166,0.06720589198700207,3.5158746447468063,out_zone
y1_d061_VKA_PHD,167,-0.22772873493698714,2.554595756261309,in_zone
y1_d061_VKA_PHD,168,0.9296577380986869,1.353623519224144,out_zone
y1_d061_VKA_PHD,169,0.4878637254493452,3.4720985498446058,in_zone
y1_d061_VKA_PHD,171,0.44906908930822326,2.0042246037744036,in_zone
y1_d061_VKA_PHD,172,0.14650146709479042,2.2111703669503506,in_zone
y1_d061_VKA_PHD,173,0.869538114463273,2.158675974490224,out_zone
y1_d061_VKA_PHD,174,0.19574056970858633,2.557957899879957,in_zone
y1_d061_VKA_PHD,175,0.07675671240619711,0.99287521184534,out_zone
y1_d061_VKA_PHD,177,1.441276372360987,2.0856216609593985,out_zone
y1_d061_VKA_PHD,178,0.3284177927607344,1.9070144483541098,in_zone
y1_d061_VKA_PHD,180,0.9076486511919216,1.0842314930306496,out_zone
y1_d061_VKA_PHD,181,0.42340499267121556,2.1114276323642422,in_zone
y1_d061_VKA_PHD,182,0.17056064631018955,2.0790851147217086,in_zone
y1_d061_VKA_PHD,183,-0.9986912768591371,0.9939273188833619,out_zone
y1_d061_VKA_PHD,184,0.06730630647877578,2.0300440670363478,in_zone
y1_d061_VKA_PHD,185,-0.7873271145760894,3.7996842503229447,out_zone
y1_d061_VKA_PHD,186,-0.40051929213918186,1.766761927633873,in_zone
y1_d061_VKA_PHD,187,-0.915683959345283,0.9891605907410335,out_zone
y1_d061_VKA_PHD,189,0.16918148682630313,1.3833680964431452,out_zone
y1_d061_VKA_PHD,190,0.11891632016586923,1.472871714755567,out_zone
y1_d061_VKA_PHD,193,-2.1174232721120565,1.8898887396704205,out_zone
y1_d061_VKA_PHD,194,-0.29876818584087583,1.6456967114790526,in_zone
y1_d061_VKA_PHD,196,0.263966571719572,2.982063726501957,in_zone
y1_d061_VKA_PHD,197,-1.328720517682016,2.2444088990172264,out_zone
y1_d061_VKA_PHD,198,0.44773749777136174,2.881290524678349,in_zone
y1_d061_VKA_PHD,200,1.3948663351156343,1.3655707664097538,out_zone
y1_d061_VKA_PHD,201,1.6092431135374654,2.904740901046241,out_zone
y1_d061_VKA_PHD,202,0.08203781480663508,0.7789889855906209,out_zone
y1_d061_VKA_PHD,203,0.6398870875195835,2.7521727864250938,in_zone
y1_d061_VKA_PHD,204,-0.18044988919452065,3.2136651599352493,in_zone
y1_d061_VKA_PHD,206,1.3398048972795626,2.7424456091546894,out_zone
y1_d061_VKA_PHD,207,0.3290416612881042,0.9231081643297667,out_zone
y1_d061_VKA_PHD,208,-1.8610040857887935,1.5055938453436115,out_zone
y1_d061_VKA_PHD,209,0.011992499005711057,0.38408551861386625,out_zone
y1_d061_VKA_PHD,210,-0.630163117339103,1.1866541905139747,out_zone
y1_d061_VKA_PHD,211,1.1290828216159972,2.4304174853583027,out_zone
y1_d061_VKA_PHD,212,0.910235243045164,1.3878216421602174,out_zone
y1_d061_VKA_PHD,213,-2.025759437008644,1.8894346483059898,out_zone
y1_d061_VKA_PHD,214,0.10543653996297797,1.83527791037003,in_zone
y1_d061_VKA_PHD,215,-1.8359254512076226,2.0012839470337713,out_zone
y1_d061_VKA_PHD,216,0.17835874304943583,0.8724006505237802,out_zone
y1_d061_VKA_PHD,217,1.1089285981846082,3.3512067678036694,out_zone
y1_d061_VKA_PHD,218,-0.39149506163454545,2.6480761660644663,in_zone
y1_d061_VKA_PHD,219,-0.8740704823429866,3.2757130650555926,out_zone
y1_d061_VKA_PHD,220,0.6356596003275384,2.9108512611711896,in_zone
y1_d061_VKA_PHD,222,-0.5269051405244876,2.251303748554265,in_zone
y1_d061_VKA_PHD,223,-0.5141826211213236,2.741387247251374,in_zone
y1_d061_VKA_PHD,224,0.16255139231002463,1.9180219317727583,in_zone
y1_d061_VKA_PHD,225,0.2703669206314269,2.3305458005514517,in_zone
y1_d061_VKA_PHD,226,-0.2655400266796585,3.0382511040379248,in_zone
y1_d061_VKA_PHD,227,0.6338587456937855,5.097073378361013,out_zone
y1_d061_VKA_PHD,229,0.766939954091494,3.6777014069204634,out_zone
y1_d061_VKA_PHD,230,0.3902953345460884,2.508428769805164,in_zone
y1_d061_VKA_PHD,231,0.11422108192203212,1.1280588697165277,out_zone
y1_d061_VKA_PHD,232,-0.18590129374999703,2.7714079320572944,in_zone
y1_d062_VKA_PHD,1,-1.0323884561275032,2.0142091653144814,out_zone
y1_d062_VKA_PHD,2,-1.4370228297125789,2.5155742328173254,out_zone
y1_d062_VKA_PHD,3,0.5547225441051223,1.306244143741845,out_zone
y1_d062_VKA_PHD,4,-0.0781417208244394,2.2528937576597885,in_zone
y1_d062_VKA_PHD,5,-0.7269541276849774,3.8194770154734257,out_zone
y1_d062_VKA_PHD,6,-1.406979134049916,0.8380480201527127,out_zone
y1_d062_VKA_PHD,7,-0.905549794108742,2.531007049734483,out_zone
y1_d062_VKA_PHD,8,0.1090757354870256,2.710117341906505,in_zone
y1_d062_VKA_PHD,9,0.026823762374069443,2.284999070435024,in_zone
y1_d062_VKA_PHD,11,0.21693549846368237,4.266369034596927,out_zone
y1_d062_VKA_PHD,12,-1.774533367105516,3.1362515514039213,out_zone
y1_d062_VKA_PHD,13,-0.8172622616401836,2.543289725959592,out_zone
y1_d062_VKA_PHD,14,0.07112155481726738,2.682664126241857,in_zone
y1_d062_VKA_PHD,15,-1.6301131449026967,2.8282368463149883,out_zone
y1_d062_VKA_PHD,17,0.09275752534391095,1.6733585566531997,in_zone
y1_d062_VKA_PHD,18,0.019880955773406143,1.325554505516497,out_zone
y1_d062_VKA_PHD,21,0.6201055858781319,1.8923488317670276,in_zone
y1_d062_VKA_PHD,23,1.7972857133381952,1.2390236449624452,out_zone
y1_d062_VKA_PHD,24,1.2485575654524095,0.45327551128728,out_zone
y1_d062_VKA_PHD,25,-1.057210395657509,1.9504341865841093,out_zone
y1_d062_VKA_PHD,26,-1.1493801025422836,1.4952854088218148,out_zone
y1_d062_VKA_PHD,27,-0.5471969932158789,5.293692127085118,out_zone
y1_d062_VKA_PHD,28,-0.519693709148379,2.4452809361101604,in_zone
y1_d062_VKA_PHD,30,-1.2890307506028853,2.41911354027353,out_zone
y1_d062_VKA_PHD,31,0.1613561588590768,2.315257751038876,in_zone
y1_d062_VKA_PHD,33,-1.5699587579277228,2.855125943525844,out_zone
y1_d062_VKA_PHD,35,-1.2178380221138132,2.325919356628383,out_zone
y1_d062_VKA_PHD,36,-0.5437572180823228,2.222741302186306,in_zone
y1_d062_VKA_PHD,37,0.5318625572743064,2.085775239362784,in_zone
y1_d062_VKA_PHD,39,-0.14955788822116867,1.4511441542320993,out_zone
y1_d062_VKA_PHD,40,1.7943555286243287,1.4754940088119652,out_zone
y1_d062_VKA_PHD,41,1.4343236280805742,0.5843363553319367,out_zone
y1_d062_VKA_PHD,42,1.2222512487822266,1.5598886977705462,out_zone
y1_d062_VKA_PHD,44,-1.6380103517410356,3.687108362185557,out_zone
y1_d062_VKA_PHD,45,-1.7060672960831451,3.553201292100726,out_zone
y1_d062_VKA_PHD,46,-1.1503009144245442,2.7443355896049715,out_zone
y1_d062_VKA_PHD,47,-0.7513418800236106,2.567981270537139,out_zone
y1_d062_VKA_PHD,48,0.2354916923869971,1.7486025331264186,in_zone
y1_d062_VKA_PHD,49,0.2310584216448894,3.2382597731872345,in_zone
y1_d062_VKA_PHD,50,-0.04840328664787889,2.8955822826123634,in_zone
y1_d062_VKA_PHD,52,1.2200293814848273,2.4503307674293326,out_zone
y1_d062_VKA_PHD,53,1.0362377655882138,2.111191516512456,out_zone
y1_d062_VKA_PHD,56,-0.06401323176571258,2.544279574923756,in_zone
y1_d062_VKA_PHD,58,-0.49692899044494576,5.600672047504845,out_zone
y1_d062_VKA_PHD,60,1.6270166885028288,0.18514419231923485,out_zone
y1_d062_VKA_PHD,61,1.1693941904764373,0.9543549412877395,out_zone
y1_d062_VKA_PHD,62,0.3409103814670099,2.004239360172051,in_zone
y1_d062_VKA_PHD,63,0.5151600755444756,1.3612464680728267,out_zone
y1_d062_VKA_PHD,64,0.5387058985167374,2.0851791391890186,in_zone
y1_d062_VKA_PHD,65,0.9865124802544847,0.6814494413559673,out_zone
y1_d062_VKA_PHD,66,0.18545108051648185,4.157582820362703,out_zone
y1_d062_VKA_PHD,67,-0.9657826432826826,1.0817074274155583,out_zone
y1_d062_VKA_PHD,68,-0.3550935261160525,1.7008227523833228,in_zone
y1_d062_VKA_PHD,69,0.35536825754525575,1.9552104902015985,in_zone
y1_d062_VKA_PHD,70,-0.033265804913097746,1.199827147312031,out_zone
y1_d062_VKA_PHD,71,1.137306777211025,1.260362678354319,out_zone
y1_d062_VKA_PHD,74,0.42125907820102654,1.3122132633200385,out_zone
y1_d062_VKA_PHD,75,1.2115587216660622,1.4695739778579917,out_zone
y1_d062_VKA_PHD,76,1.4658350721546332,1.1232743279048152,out_zone
y1_d062_VKA_PHD,78,1.0733788719064994,1.361050578238388,out_zone
y1_d062_VKA_PHD,80,0.8514334413393863,1.1432477276664859,out_zone
y1_d062_VKA_PHD,81,-1.287248902431417,1.0457884152775272,out_zone
y1_d062_VKA_PHD,82,0.7602714879099565,0.7124370328987149,out_zone
y1_d062_VKA_PHD,84,-1.0821275526480327,2.7230326522761112,out_zone
y1_d062_VKA_PHD,85,-0.47557033268605564,1.8755220141619349,in_zone
y1_d062_VKA_PHD,86,1.29684934415462,2.500276835199173,out_zone
y1_d062_VKA_PHD,87,0.4593776551549671,2.6502933653868395,in_zone
y1_d062_VKA_PHD,88,-0.1627472104736975,1.3214534011625596,out_zone
y1_d062_VKA_PHD,89,-1.5581538716546963,2.8864582783069745,out_zone
y1_d062_VKA_PHD,90,0.846246543093804,1.7137448946869789,out_zone
y1_d062_VKA_PHD,91,0.6866855281909199,1.1460500934026,out_zone
y1_d062_VKA_PHD,92,-0.09968227511843554,2.6773337730610605,in_zone
y1_d062_VKA_PHD,93,-2.0100371618707253,3.253747109090749,out_zone
y1_d062_VKA_PHD,95,1.3477168383971818,1.6729617975928373,out_zone
y1_d062_VKA_PHD,96,1.2800961643022164,1.9396454528045473,out_zone
y1_d062_VKA_PHD,97,1.895494682942657,1.6565157495538494,out_zone
y1_d062_VKA_PHD,98,0.25027495488465445,2.048580688107404,in_zone
y1_d062_VKA_PHD,99,1.3655589677519422,2.055657075122156,out_zone
y1_d062_VKA_PHD,100,-0.0946024144891844,2.2391670926118916,in_zone
y1_d062_VKA_PHD,101,0.29660999008697675,3.144021587433297,in_zone
y1_d062_VKA_PHD,102,-1.2540701178478169,2.7082329003878587,out_zone
y1_d062_VKA_PHD,103,-1.0348158791220747,1.5617174787478811,out_zone
y1_d062_VKA_PHD,104,-0.4343037839842766,2.2871709145902157,in_zone
y1_d062_VKA_PHD,105,-0.6938455121573306,1.4971790716650442,out_zone
y1_d062_VKA_PHD,106,-1.5663315969164449,0.8735244299134622,out_zone
y1_d062_VKA_PHD,107,-0.4360050898379702,1.7514019755448609,in_zone
y1_d062_VKA_PHD,108,-1.4693148149278095,3.1326859674527463,out_zone
y1_d062_VKA_PHD,109,-1.8150937243076684,2.5360681763651867,out_zone
y1_d062_VKA_PHD,110,0.12456048599651155,2.299642514917885,in_zone
y1_d062_VKA_PHD,111,-0.04526686529914978,1.2515829061298507,out_zone
y1_d062_VKA_PHD,112,-0.8402896327878515,1.391397428187997,out_zone
y1_d062_VKA_PHD,114,1.9315125372636865,1.0802145750191703,out_zone
y1_d062_VKA_PHD,115,-0.7303011174489978,3.89284279255346,out_zone
y1_d062_VKA_PHD,116,0.5121064068248068,3.2879102717849644,in_zone
y1_d062_VKA_PHD,117,0.4028769598186769,2.13633533814729,in_zone
y1_d062_VKA_PHD,118,0.44417539110731874,2.39457609748892,in_zone
y1_d062_VKA_PHD,119,0.5485962495962144,2.8563726024969385,in_zone
y1_d062_VKA_PHD,120,0.7886736261929217,2.47436411015227,out_zone
y1_d062_VKA_PHD,122,0.8026826907638225,1.4721833457313889,out_zone
y1_d062_VKA_PHD,123,-0.1881777684269527,2.7881291139622455,in_zone
y1_d062_VKA_PHD,125,0.41199986556122625,0.31087272590266124,out_zone
y1_d062_VKA_PHD,126,-0.07706806172695069,3.9742293011003835,out_zone
y1_d062_VKA_PHD,127,-0.968058138754973,4.014077456687949,out_zone
y1_d062_VKA_PHD,128,-0.8006204473183813,3.8861450834713844,out_zone
y1_d062_VKA_PHD,129,-0.330696961480329,3.6216825446059353,out_zone
y1_d062_VKA_PHD,130,-0.0029973981187954857,2.24495678652113,in_zone
y1_d062_VKA_PHD,131,1.2382585513313764,3.4673246158447424,out_zone
y1_d062_VKA_PHD,132,-1.2523306153212423,1.8208156678381537,out_zone
y1_d062_VKA_PHD,134,-0.5986457280983484,1.7872292175309443,in_zone
y1_d062_VKA_PHD,135,0.760232170086932,0.25241800735297654,out_zone
y1_d062_VKA_PHD,137,-0.17780378294206678,0.9827449766351001,out_zone
y1_d062_VKA_PHD,138,-0.021374193229004024,1.2011806230289137,out_zone
y1_d062_VKA_PHD,139,-0.09051195735354375,0.6463071055021499,out_zone
y1_d062_VKA_PHD,140,-0.8489202515045073,2.528269920592242,out_zone
y1_d062_VKA_PHD,141,-0.7894790905794669,1.2772828478096132,out_zone
y1_d062_VKA_PHD,143,-0.608542575474742,3.019948941899342,in_zone
y1_d062_VKA_PHD,144,-0.8140464215101162,2.986491630560471,out_zone
y1_d062_VKA_PHD,145,-0.9061574746858607,3.5583182623098506,out_zone
y1_d062_VKA_PHD,148,-0.3746526549700896,3.5736101997039467,out_zone
y1_d062_VKA_PHD,149,-1.0456558962084126,0.7371186876378634,out_zone
y1_d062_VKA_PHD,152,-0.04432736724668257,4.689163564189181,out_zone
y1_d062_VKA_PHD,153,-1.9547026791989277,2.7953173261881936,out_zone
y1_d062_VKA_PHD,154,-1.7670243808167654,2.2023875665604016,out_zone
y1_d062_VKA_PHD,155,-0.5000437870955646,3.204897291419592,in_zone
y1_d062_VKA_PHD,156,-0.681088082532716,3.8397314345667177,out_zone
y1_d062_VKA_PHD,157,0.1992967284445447,3.287999861725319,in_zone
y1_d062_VKA_PHD,158,-2.13513731509846,4.1695197440134315,out_zone
y1_d062_VKA_PHD,159,0.27224782493771715,1.9188698548584446,in_zone
y1_d062_VKA_PHD,162,-1.4343239660366243,3.0433422460301625,out_zone
y1_d062_VKA_PHD,163,0.33150321521976656,1.921103226041589,in_zone
y1_d062_VKA_PHD,164,-0.11379677500117714,2.6096513406409243,in_zone
y1_d062_VKA_PHD,165,0.46061140589140637,0.17592415251641835,out_zone
y1_d062_VKA_PHD,166,0.9348896991093398,2.5727508252288906,out_zone
y1_d062_VKA_PHD,167,-1.8119798798931077,2.3433654957695644,out_zone
y1_d062_VKA_PHD,169,0.5677032330174097,1.8524465425746521,in_zone
y1_d062_VKA_PHD,170,0.6054835384152754,2.3838356255236097,in_zone
y1_d062_VKA_PHD,171,0.9927668087392484,3.399800001843438,out_zone
y1_d062_VKA_PHD,172,0.21307359941985068,3.2385879574615593,in_zone
y1_d062_VKA_PHD,173,1.3297108945883107,0.6817355267735721,out_zone
y1_d062_VKA_PHD,175,0.029727230802113442,2.9581326990682113,in_zone
y1_d062_VKA_PHD,176,0.6761341017100873,4.022960472367844,out_zone
y1_d062_VKA_PHD,178,0.8881890169006074,3.4251049501310202,out_zone
y1_d062_VKA_PHD,179,0.678825209623418,2.8245035907594547,in_zone
y1_d062_VKA_PHD,180,-0.7044446648356449,2.7675754124656002,in_zone
y1_d062_VKA_PHD,181,0.1363649631468379,3.548901009162966,out_zone
y1_d062_VKA_PHD,182,0.7866460443015949,3.0782854847225396,out_zone
y1_d062_VKA_PHD,183,0.7597461010307415,2.316523620720859,out_zone
y1_d062_VKA_PHD,184,-0.32842311344343106,2.6392122263883913,in_zone
y1_d062_VKA_PHD,185,0.13548917377033157,4.2665222439717,out_zone
y1_d062_VKA_PHD,186,0.9036213921837674,2.472084532038782,out_zone
y1_d062_VKA_PHD,188,0.9303752357529081,1.2618624191486427,out_zone
y1_d062_VKA_PHD,189,-0.20293776310790623,2.4268426572979234,in_zone
y1_d062_VKA_PHD,190,1.2836745538483332,2.5333857945081006,out_zone
y1_d062_VKA_PHD,192,-0.9061360325973217,2.2739849350693984,out_zone
y1_d062_VKA_PHD,193,-1.484458475542196,3.078835569560106,out_zone
y1_d062_VKA_PHD,194,-0.652822956384311,2.7692961244255274,in_zone
y1_d062_VKA_PHD,195,1.4311323774867342,0.37650432036349024,out_zone
y1_d062_VKA_PHD,198,-1.240373642891595,4.282881390668281,out_zone
y1_d062_VKA_PHD,200,0.5832406785835424,2.25763095176718,in_zone
y1_d062_VKA_PHD,201,0.48789955680915575,1.7097275760091981,in_zone
y1_d062_VKA_PHD,202,-0.26616191295999536,3.4873765507904846,in_zone
y1_d062_VKA_PHD,203,0.09156894410289143,1.9707533901447238,in_zone
y1_d062_VKA_PHD,204,-0.7072145201280755,1.6605793526559844,in_zone
y1_d062_VKA_PHD,205,0.5488096257526168,2.946475142677309,in_zone
y1_d062_VKA_PHD,206,-0.8102866379737701,3.7143406191619093,out_zone
y1_d062_VKA_PHD,207,-0.7177846651445069,2.874414601911047,out_zone
y1_d062_VKA_PHD,209,-0.8962636483300407,1.7127547884130219,out_zone
y1_d062_VKA_PHD,210,0.6108484289883036,2.46708507500513,in_zone
